Report Date,Reported For Date,Weight Range,Head Count,Average Weight,Price Range Low,Price Range High,Weighted Average Price
6/1/2010,5/28/2010,400-449,998,424,40,60,54.32
6/1/2010,5/28/2010,450-499,879,476,48,63.78,59.81
6/1/2010,5/28/2010,500-549,635,525,51.11,62.5,60.93
6/1/2010,5/28/2010,550/up,348,587,52.15,63.5,61.94
5/28/2010,5/27/2010,300-399,"1,698",368,47.99,60.3,56.74
5/28/2010,5/27/2010,400-449,"1,441",426,43,61.8,56.38
5/28/2010,5/27/2010,450-499,"1,374",473,48,62.5,59.14
5/28/2010,5/27/2010,500-549,"1,663",524,50,64.5,61.59
5/28/2010,5/27/2010,550/up,775,588,57,65,62.12
5/27/2010,5/26/2010,300-399,"1,270",363,44.98,60,56.08
5/27/2010,5/26/2010,400-449,"1,279",426,48,61.8,57.33
5/27/2010,5/26/2010,450-499,"1,435",474,57,62.27,59.73
5/27/2010,5/26/2010,500-549,"1,450",524,50,64.21,60.99
5/27/2010,5/26/2010,550/up,589,585,57,64.21,61.82
5/26/2010,5/25/2010,300-399,"1,465",369,46.39,60.5,56.36
5/26/2010,5/25/2010,400-449,"1,375",424,46.39,61.8,55.79
5/26/2010,5/25/2010,450-499,"1,389",472,49,62.24,58.97
5/26/2010,5/25/2010,500-549,"1,665",525,49.79,63.3,60.29
5/26/2010,5/25/2010,550/up,485,587,57,64.16,61.07
5/25/2010,5/24/2010,300-399,569,377,53,58.5,56.25
5/25/2010,5/24/2010,400-449,990,423,47.48,61,55.77
5/25/2010,5/24/2010,450-499,972,474,48,61.14,58.5
5/25/2010,5/24/2010,500-549,914,524,57,63,60.16
5/25/2010,5/24/2010,550/up,324,587,57,63.71,61.62
5/24/2010,5/21/2010,300-399,"1,204",367,46.68,59.03,56.42
5/24/2010,5/21/2010,400-449,"1,325",423,46.68,60,55.89
5/24/2010,5/21/2010,450-499,"1,051",474,47.58,62,57.08
5/24/2010,5/21/2010,500-549,"1,218",525,50.15,64,60.45
5/24/2010,5/21/2010,550/up,455,588,51.19,65,61.56
5/21/2010,5/20/2010,300-399,"1,250",368,46.81,61,57.9
5/21/2010,5/20/2010,400-449,"1,008",426,46.81,61,55.72
5/21/2010,5/20/2010,450-499,930,473,48,62,57.59
5/21/2010,5/20/2010,500-549,"1,295",524,53.73,64,60.94
5/21/2010,5/20/2010,550/up,461,581,58,68.55,61.78
5/20/2010,5/19/2010,300-399,"1,505",365,48.44,60.58,57.83
5/20/2010,5/19/2010,400-449,"1,149",426,48,64.55,57.23
5/20/2010,5/19/2010,450-499,"1,425",473,50,64.55,59.06
5/20/2010,5/19/2010,500-549,"1,379",525,57,66.4,61.17
5/20/2010,5/19/2010,550/up,748,592,57,67.45,62.33
5/19/2010,5/18/2010,300-399,"1,483",366,46.99,62.59,57.49
5/19/2010,5/18/2010,400-449,"1,206",427,46.99,64.09,58.42
5/19/2010,5/18/2010,450-499,"1,447",473,51.5,64.93,59.5
5/19/2010,5/18/2010,500-549,"1,568",524,54,67.06,61.41
5/19/2010,5/18/2010,550/up,702,584,58.05,68.12,63.1
5/18/2010,5/17/2010,300-399,986,373,50,62,58.43
5/18/2010,5/17/2010,400-449,865,426,51.49,62.01,58.2
5/18/2010,5/17/2010,450-499,"1,172",475,56.5,64.89,60.42
5/18/2010,5/17/2010,500-549,"1,137",526,51.49,67.02,61.97
5/18/2010,5/17/2010,550/up,617,587,58,68.09,63.77
5/17/2010,5/14/2010,300-399,"1,137",368,39,64,56.35
5/17/2010,5/14/2010,400-449,672,427,44.53,64,57.09
5/17/2010,5/14/2010,450-499,968,475,52.08,64.72,60.24
5/17/2010,5/14/2010,500-549,"1,037",523,53.3,66.84,62.37
5/17/2010,5/14/2010,550/up,491,589,53,67.9,63.78
5/14/2010,5/13/2010,300-399,"1,428",368,51.9,65.95,59.47
5/14/2010,5/13/2010,400-449,"1,568",427,49,67.55,58.75
5/14/2010,5/13/2010,450-499,"1,647",474,50,67.55,61.06
5/14/2010,5/13/2010,500-549,"1,887",524,54.34,68.8,63.2
5/14/2010,5/13/2010,550/up,671,588,55.33,71.43,64.78
5/13/2010,5/12/2010,300-399,"1,107",367,48.33,69.6,60.27
5/13/2010,5/12/2010,400-449,873,426,48.33,65.15,59.29
5/13/2010,5/12/2010,450-499,"1,377",473,49,67.55,62.03
5/13/2010,5/12/2010,500-549,"1,241",525,54.4,68.8,63.79
5/13/2010,5/12/2010,550/up,671,584,58,70.33,65
5/12/2010,5/11/2010,300-399,"1,635",368,55,66,62.42
5/12/2010,5/11/2010,400-449,"1,508",425,50,69,62.4
5/12/2010,5/11/2010,450-499,"1,497",474,54,67.71,63.41
5/12/2010,5/11/2010,500-549,"1,712",524,59,70.24,64.57
5/12/2010,5/11/2010,550/up,"1,004",585,60.81,70.57,66.63
5/11/2010,5/10/2010,300-399,480,374,57.65,65,62.67
5/11/2010,5/10/2010,400-449,706,427,58.24,65,61.98
5/11/2010,5/10/2010,450-499,"1,157",476,61.31,68.01,63.63
5/11/2010,5/10/2010,500-549,937,523,62.33,69.35,64.65
5/11/2010,5/10/2010,550/up,445,592,63,72.04,66.74
5/10/2010,5/7/2010,300-399,"1,192",364,51.05,68,62.19
5/10/2010,5/7/2010,400-449,"1,207",425,47.8,68,60.74
5/10/2010,5/7/2010,450-499,732,475,53.45,68,62.1
5/10/2010,5/7/2010,500-549,846,522,56,69,65.7
5/10/2010,5/7/2010,550/up,358,584,63,71.68,67.82
5/7/2010,5/6/2010,300-399,"1,589",370,47.74,74,62.88
5/7/2010,5/6/2010,400-449,"1,408",426,44.44,69,62
5/7/2010,5/6/2010,450-499,"1,430",473,52.55,69.75,64.72
5/7/2010,5/6/2010,500-549,"1,549",526,62,69.76,67.01
5/7/2010,5/6/2010,550/up,759,590,62,70.59,67.17
5/6/2010,5/5/2010,300-399,863,365,54.31,76.3,64.1
5/6/2010,5/5/2010,400-449,"1,286",425,50.17,70,62.81
5/6/2010,5/5/2010,450-499,"1,357",473,51,69.67,65.39
5/6/2010,5/5/2010,500-549,"1,526",525,53.05,70.67,67.22
5/6/2010,5/5/2010,550/up,632,591,62.5,70.67,68.3
5/5/2010,5/4/2010,300-399,"1,307",369,51,71.8,64.43
5/5/2010,5/4/2010,400-449,"1,101",423,51,69.5,62.69
5/5/2010,5/4/2010,450-499,"1,323",473,57.5,69.5,65.95
5/5/2010,5/4/2010,500-549,"1,754",523,57,71.75,67.04
5/5/2010,5/4/2010,550/up,682,591,65,72.75,68.91
5/4/2010,5/3/2010,300-399,748,376,53.76,70,63.2
5/4/2010,5/3/2010,400-449,975,426,52.06,68,64.16
5/4/2010,5/3/2010,450-499,"1,197",476,53.76,68.35,64.77
5/4/2010,5/3/2010,500-549,"1,692",524,51,72.58,68.06
5/4/2010,5/3/2010,550/up,450,590,57,72.75,69.17
5/3/2010,4/30/2010,300-399,"1,626",363,50.73,65.86,61.77
5/3/2010,4/30/2010,400-449,681,422,51.36,67.5,60.5
5/3/2010,4/30/2010,450-499,784,478,52,69.01,65.28
5/3/2010,4/30/2010,500-549,919,523,56.35,70.58,67.48
5/3/2010,4/30/2010,550/up,286,590,51.36,71.63,66.85
4/30/2010,4/29/2010,300-399,"1,583",370,50.1,66.57,61.9
4/30/2010,4/29/2010,400-449,"1,091",427,50.1,67,60.88
4/30/2010,4/29/2010,450-499,"1,157",472,50.1,70.88,64.71
4/30/2010,4/29/2010,500-549,"1,008",525,62,70.65,67.04
4/30/2010,4/29/2010,550/up,422,592,65.3,71.71,68.08
4/29/2010,4/28/2010,300-399,"1,084",366,55.32,66.5,61.67
4/29/2010,4/28/2010,400-449,"1,182",423,50.17,67.13,61.18
4/29/2010,4/28/2010,450-499,"1,146",471,52,68.43,63.68
4/29/2010,4/28/2010,500-549,"1,469",524,58,70.52,67.3
4/29/2010,4/28/2010,550/up,745,584,63,71.59,68.6
4/28/2010,4/27/2010,300-399,"1,131",368,50,65.27,60.59
4/28/2010,4/27/2010,400-449,"1,135",426,48.66,67.31,59.84
4/28/2010,4/27/2010,450-499,"1,550",471,48.66,69,64.04
4/28/2010,4/27/2010,500-549,"1,335",523,50,70.27,66.24
4/28/2010,4/27/2010,550/up,712,591,63.96,72,67.98
4/27/2010,4/26/2010,300-399,723,377,50,65,59.97
4/27/2010,4/26/2010,400-449,"1,024",426,45.14,66,58.91
4/27/2010,4/26/2010,450-499,"1,159",474,54.32,68.81,64.29
4/27/2010,4/26/2010,500-549,"1,006",526,61,69.25,65.89
4/27/2010,4/26/2010,550/up,672,587,64.13,72.12,67.29
4/26/2010,4/23/2010,300-399,940,374,46.97,64.5,57.66
4/26/2010,4/23/2010,400-449,857,426,47.38,65.5,58.33
4/26/2010,4/23/2010,450-499,"1,194",475,50,68,62.53
4/26/2010,4/23/2010,500-549,"1,064",521,50,68.86,64.34
4/26/2010,4/23/2010,550/up,365,588,61.5,68,65.3
4/23/2010,4/22/2010,300-399,"1,045",372,46.48,64.09,57.58
4/23/2010,4/22/2010,400-449,"1,492",424,45.7,63,56.06
4/23/2010,4/22/2010,450-499,"1,812",472,48,64.61,60.65
4/23/2010,4/22/2010,500-549,"1,675",524,55,66.6,63.5
4/23/2010,4/22/2010,550/up,572,585,61,68.25,64.95
4/22/2010,4/21/2010,300-399,938,375,47,63.5,56.77
4/22/2010,4/21/2010,400-449,"1,145",427,42.2,63.5,55.81
4/22/2010,4/21/2010,450-499,"1,322",475,46,64.35,60.47
4/22/2010,4/21/2010,500-549,"2,224",525,52.74,66.89,63.15
4/22/2010,4/21/2010,550/up,655,590,59.06,66.5,63.82
4/21/2010,4/20/2010,300-399,"1,229",369,39.86,60,54.85
4/21/2010,4/20/2010,400-449,"1,045",426,39.86,61.7,55.76
4/21/2010,4/20/2010,450-499,"1,542",474,49,62.43,59.21
4/21/2010,4/20/2010,500-549,"1,188",523,51,65.06,61.12
4/21/2010,4/20/2010,550/up,562,585,58.77,66.15,63.24
4/20/2010,4/19/2010,300-399,628,375,45.5,61,54.99
4/20/2010,4/19/2010,400-449,"1,088",426,44.25,62,54.73
4/20/2010,4/19/2010,450-499,"1,579",475,44.25,65.65,59.05
4/20/2010,4/19/2010,500-549,"1,061",524,47,66,61.31
4/20/2010,4/19/2010,550/up,489,587,60.42,65.5,63.27
4/19/2010,4/16/2010,300-399,959,368,45,60.3,54.71
4/19/2010,4/16/2010,400-449,"1,242",424,41.68,60.3,52.17
4/19/2010,4/16/2010,450-499,"1,215",475,41.68,61.05,56.75
4/19/2010,4/16/2010,500-549,"1,067",523,48,63.61,59.41
4/19/2010,4/16/2010,550/up,584,580,56.22,65.5,62.19
4/16/2010,4/15/2010,300-399,"1,099",368,40.89,58,53.36
4/16/2010,4/15/2010,400-449,"1,633",424,39.5,59,51.93
4/16/2010,4/15/2010,450-499,"1,417",473,42.55,61.01,57.46
4/16/2010,4/15/2010,500-549,"1,554",525,43.57,63.84,60.11
4/16/2010,4/15/2010,550/up,699,586,45.1,64.38,61.02
4/15/2010,4/14/2010,300-399,"1,158",371,45,57.5,53.58
4/15/2010,4/14/2010,400-449,"1,284",424,40,61.25,52.26
4/15/2010,4/14/2010,450-499,"1,450",472,42.45,61.25,56.8
4/15/2010,4/14/2010,500-549,"1,408",524,53,63,60.28
4/15/2010,4/14/2010,550/up,"1,048",582,54,64.35,61.63
4/14/2010,4/13/2010,300-399,"1,568",366,45,57,52.97
4/14/2010,4/13/2010,400-449,"1,383",426,42.9,60.55,53.22
4/14/2010,4/13/2010,450-499,"1,734",473,42.9,62.78,57.39
4/14/2010,4/13/2010,500-549,"1,522",524,47.1,62.6,59.86
4/14/2010,4/13/2010,550/up,583,589,56,64,60.23
4/13/2010,4/12/2010,300-399,787,377,41.97,55,52.14
4/13/2010,4/12/2010,400-449,915,425,41.97,57.1,51.51
4/13/2010,4/12/2010,450-499,931,476,44,59.84,56.84
4/13/2010,4/12/2010,500-549,997,524,47,62.08,59.83
4/13/2010,4/12/2010,550/up,396,588,59.37,63.74,61.11
4/12/2010,4/9/2010,300-399,"1,074",366,42.33,56,51.33
4/12/2010,4/9/2010,400-449,"1,054",423,37.99,58,49.72
4/12/2010,4/9/2010,450-499,926,477,41.31,61.25,56.66
4/12/2010,4/9/2010,500-549,"1,008",522,46.06,62.25,59.92
4/12/2010,4/9/2010,550/up,351,590,58.78,63.25,60.71
4/9/2010,4/8/2010,300-399,"1,253",369,41.5,54,51
4/9/2010,4/8/2010,400-449,"1,272",426,41.67,59.75,51.65
4/9/2010,4/8/2010,450-499,"1,652",473,43,61.19,55.84
4/9/2010,4/8/2010,500-549,"1,430",524,43,64.23,59.54
4/9/2010,4/8/2010,550/up,698,584,55,63.94,60.65
4/8/2010,4/7/2010,300-399,"1,045",369,42,53.5,49.92
4/8/2010,4/7/2010,400-449,"1,131",426,41.23,57.25,50.2
4/8/2010,4/7/2010,450-499,"1,243",473,42.5,59.25,55.55
4/8/2010,4/7/2010,500-549,"1,692",524,45.82,62.51,58.51
4/8/2010,4/7/2010,550/up,602,590,57.39,62.75,60.18
4/7/2010,4/6/2010,300-399,906,371,35.87,53,48.43
4/7/2010,4/6/2010,400-449,"1,201",426,35.87,56.25,49.51
4/7/2010,4/6/2010,450-499,"1,484",473,39.85,59.42,55.12
4/7/2010,4/6/2010,500-549,"1,501",523,37.59,61.25,58.05
4/7/2010,4/6/2010,550/up,617,586,57.3,62.25,59.4
4/6/2010,4/5/2010,300-399,974,376,39.73,50.96,47.96
4/6/2010,4/5/2010,400-449,"1,176",428,38,54.2,47.51
4/6/2010,4/5/2010,450-499,992,476,39,59.33,54.46
4/6/2010,4/5/2010,500-549,855,522,55,59.12,57.46
4/6/2010,4/5/2010,550/up,379,584,56,59.25,58.12
4/5/2010,4/2/2010,300-399,911,371,35,49.77,47.51
4/5/2010,4/2/2010,400-449,483,426,39.75,51.25,44.78
4/5/2010,4/2/2010,450-499,793,478,35,56.6,52
4/5/2010,4/2/2010,500-549,564,523,52,58.61,56.68
4/5/2010,4/2/2010,550/up,163,585,51.84,59.68,58
4/2/2010,4/1/2010,300-399,"1,154",370,35,50.87,46.61
4/2/2010,4/1/2010,400-449,"1,306",423,35,55.25,45.86
4/2/2010,4/1/2010,450-499,"1,407",474,35,57.25,51.88
4/2/2010,4/1/2010,500-549,"1,380",524,41.83,60.25,56.75
4/2/2010,4/1/2010,550/up,503,584,46.61,60.75,57.61
4/1/2010,3/31/2010,300-399,987,368,35,49.42,46.73
4/1/2010,3/31/2010,400-449,"1,304",426,36.64,55.41,46.77
4/1/2010,3/31/2010,450-499,"1,563",473,42.21,56.48,52.96
4/1/2010,3/31/2010,500-549,"1,457",525,36.64,59.25,55.98
4/1/2010,3/31/2010,550/up,512,587,56.19,59.94,57.75
3/31/2010,3/30/2010,300-399,"1,185",371,35.11,48.05,45.77
3/31/2010,3/30/2010,400-449,936,426,35,58.16,46.95
3/31/2010,3/30/2010,450-499,"1,759",471,41,57,52.19
3/31/2010,3/30/2010,500-549,"1,479",524,36.61,60.1,55.48
3/31/2010,3/30/2010,550/up,649,585,52.18,60.76,57.55
3/30/2010,3/29/2010,300-399,701,380,35,49.86,46.39
3/30/2010,3/29/2010,400-449,838,424,42.19,50.94,46.36
3/30/2010,3/29/2010,450-499,"1,457",477,51.01,57.17,54.05
3/30/2010,3/29/2010,500-549,"1,194",522,35,58.16,56.25
3/30/2010,3/29/2010,550/up,314,583,55.5,59.21,58.02
3/29/2010,3/26/2010,300-399,"1,076",368,35.37,51.2,45.37
3/29/2010,3/26/2010,400-449,"1,101",425,35.41,51.05,45.84
3/29/2010,3/26/2010,450-499,916,474,35,55.72,52.63
3/29/2010,3/26/2010,500-549,743,525,42.69,59.41,55.85
3/29/2010,3/26/2010,550/up,287,582,42.69,60.01,56.92
3/26/2010,3/25/2010,300-399,"1,037",366,38.84,50.5,47.1
3/26/2010,3/25/2010,400-449,"1,118",425,37.82,53.55,45.98
3/26/2010,3/25/2010,450-499,"1,510",473,36.54,55,52.19
3/26/2010,3/25/2010,500-549,"2,131",524,35,59.01,55.58
3/26/2010,3/25/2010,550/up,692,588,54,60.11,57.37
3/25/2010,3/24/2010,300-399,838,371,35.02,50.05,46.19
3/25/2010,3/24/2010,400-449,"1,289",426,35,54.57,46.42
3/25/2010,3/24/2010,450-499,"1,486",475,40,55.68,52.15
3/25/2010,3/24/2010,500-549,"1,562",525,42.67,57.98,55.48
3/25/2010,3/24/2010,550/up,768,588,49.11,58.67,56.8
3/24/2010,3/23/2010,300-399,"1,006",370,39.6,48.1,45.66
3/24/2010,3/23/2010,400-449,"1,375",426,34.17,52.7,45.64
3/24/2010,3/23/2010,450-499,"1,482",475,42,54.18,51.65
3/24/2010,3/23/2010,500-549,"1,293",524,51,57.43,54.76
3/24/2010,3/23/2010,550/up,441,587,54,58.49,56.34
3/23/2010,3/22/2010,300-399,769,374,35,47.36,44.84
3/23/2010,3/22/2010,400-449,"1,149",425,39,50.3,45.26
3/23/2010,3/22/2010,450-499,"1,080",475,33,54.85,50.97
3/23/2010,3/22/2010,500-549,"1,247",523,33,58.58,53.47
3/23/2010,3/22/2010,550/up,743,589,52.82,58.38,56.15
3/22/2010,3/19/2010,300-399,889,375,34.06,49.12,44.07
3/22/2010,3/19/2010,400-449,"1,174",427,33.91,51.5,44.15
3/22/2010,3/19/2010,450-499,"1,120",474,39.88,54.61,49.93
3/22/2010,3/19/2010,500-549,"1,198",522,39.88,56.76,52.72
3/22/2010,3/19/2010,550/up,430,588,43.12,57.83,55.04
3/19/2010,3/18/2010,300-399,978,369,41.54,49.36,45.34
3/19/2010,3/18/2010,400-449,"1,289",426,34,57.05,44.53
3/19/2010,3/18/2010,450-499,"1,744",473,34,57.05,50.46
3/19/2010,3/18/2010,500-549,"1,076",528,44.03,60.05,54.38
3/19/2010,3/18/2010,550/up,640,587,49.5,58.25,55.41
3/18/2010,3/17/2010,300-399,"1,124",368,35.48,51.05,45.12
3/18/2010,3/17/2010,400-449,"1,157",426,40,57.05,45.85
3/18/2010,3/17/2010,450-499,"1,157",473,40.3,57.05,49.8
3/18/2010,3/17/2010,500-549,"1,507",523,41.33,60.05,53.19
3/18/2010,3/17/2010,550/up,635,591,46.61,60.05,53.65
3/17/2010,3/16/2010,300-399,"1,474",368,42.47,51.04,46.5
3/17/2010,3/16/2010,400-449,990,426,35,55.33,47.08
3/17/2010,3/16/2010,450-499,"1,171",474,45,57.05,51.72
3/17/2010,3/16/2010,500-549,"1,458",526,48.5,60.05,53.41
3/17/2010,3/16/2010,550/up,680,594,49.5,61.55,55.35
3/16/2010,3/15/2010,300-399,"1,014",380,36,52.5,47.76
3/16/2010,3/15/2010,400-449,814,426,36,55,46.69
3/16/2010,3/15/2010,450-499,"1,598",476,36,57.03,51.9
3/16/2010,3/15/2010,500-549,962,525,51,59.09,55.58
3/16/2010,3/15/2010,550/up,355,587,54.75,58.5,56.69
3/15/2010,3/12/2010,300-399,"1,191",371,37,53.37,48.07
3/15/2010,3/12/2010,400-449,"1,362",425,37,52.5,46.67
3/15/2010,3/12/2010,450-499,"1,400",476,37,57,51.9
3/15/2010,3/12/2010,500-549,"1,316",523,41.98,60.89,55.45
3/15/2010,3/12/2010,550/up,516,588,53.58,60.28,57.11
3/12/2010,3/11/2010,300-399,"1,315",380,38,52.71,48.49
3/12/2010,3/11/2010,400-449,"1,278",425,41,54.75,49.21
3/12/2010,3/11/2010,450-499,"1,381",472,40,61.8,53.13
3/12/2010,3/11/2010,500-549,"1,598",527,43.55,64.3,56.99
3/12/2010,3/11/2010,550/up,588,585,54,65.05,58.24
3/11/2010,3/10/2010,300-399,952,373,39.68,55.3,49.66
3/11/2010,3/10/2010,400-449,"1,685",426,37.75,61.8,49.96
3/11/2010,3/10/2010,450-499,868,473,40.67,61.8,55.03
3/11/2010,3/10/2010,500-549,"1,099",523,43.65,64.54,57.74
3/11/2010,3/10/2010,550/up,756,591,56.1,65.6,60.37
3/10/2010,3/9/2010,300-399,"1,685",366,39,55.3,50.46
3/10/2010,3/9/2010,400-449,"1,099",427,39,61.8,51.64
3/10/2010,3/9/2010,450-499,"1,280",473,43.1,61.8,56.29
3/10/2010,3/9/2010,500-549,"1,212",525,55,64.3,59.09
3/10/2010,3/9/2010,550/up,565,593,55.5,65.37,61.58
3/9/2010,3/8/2010,300-399,986,378,42.29,56.98,50.88
3/9/2010,3/8/2010,400-449,636,427,44.82,55.5,51.17
3/9/2010,3/8/2010,450-499,"1,289",478,39,61.65,56.34
3/9/2010,3/8/2010,500-549,"1,231",526,56.82,63.98,60.22
3/9/2010,3/8/2010,550/up,342,600,55,65.03,62.62
3/8/2010,3/5/2010,300-399,"1,725",373,39.6,57.5,51.73
3/8/2010,3/5/2010,400-449,"1,166",424,40,59.38,52.23
3/8/2010,3/5/2010,450-499,"1,269",474,40,61.5,57.76
3/8/2010,3/5/2010,500-549,"1,005",526,46.82,65.97,61.47
3/8/2010,3/5/2010,550/up,544,583,46.82,67.05,62.04
3/5/2010,3/4/2010,300-399,"1,677",371,46.64,56.63,53.25
3/5/2010,3/4/2010,400-449,915,425,44.1,62.14,52.22
3/5/2010,3/4/2010,450-499,"1,163",472,40,64.64,57.84
3/5/2010,3/4/2010,500-549,"1,661",525,58.44,67.14,62.47
3/5/2010,3/4/2010,550/up,588,586,59.3,68.14,63.58
3/4/2010,3/3/2010,300-399,"1,231",368,40.75,59.36,53.32
3/4/2010,3/3/2010,400-449,"1,192",421,40,60.86,52.79
3/4/2010,3/3/2010,450-499,"1,339",473,48.4,63.36,60.14
3/4/2010,3/3/2010,500-549,"1,330",524,49.45,66.36,62.5
3/4/2010,3/3/2010,550/up,484,587,49.45,67.36,63.57
3/3/2010,3/2/2010,300-399,"1,366",362,41.95,62.67,54.4
3/3/2010,3/2/2010,400-449,"1,068",426,44,63.05,54.9
3/3/2010,3/2/2010,450-499,"1,313",474,49,64.76,61.26
3/3/2010,3/2/2010,500-549,"1,269",525,60.8,67.99,63.74
3/3/2010,3/2/2010,550/up,433,588,62.53,66.93,64.61
3/2/2010,3/1/2010,300-399,711,377,36.66,57.19,53.41
3/2/2010,3/1/2010,400-449,639,428,45,61.1,55.12
3/2/2010,3/1/2010,450-499,"1,129",476,40,66.57,61.88
3/2/2010,3/1/2010,500-549,"1,263",523,46.6,67.15,63.32
3/2/2010,3/1/2010,550/up,515,585,62.5,67,64.59
3/1/2010,2/26/2010,300-399,"1,320",368,42.38,58,54.11
3/1/2010,2/26/2010,400-449,719,423,41,61.52,53.07
3/1/2010,2/26/2010,450-499,"1,289",476,49.85,64.02,60.44
3/1/2010,2/26/2010,500-549,"1,298",523,51.62,67.5,63.87
3/1/2010,2/26/2010,550/up,440,585,62,68,65.02
2/26/2010,2/25/2010,300-399,"1,574",365,46,58.45,55.36
2/26/2010,2/25/2010,400-449,781,427,42,60.5,53.85
2/26/2010,2/25/2010,450-499,"1,276",473,54.12,62.75,60.7
2/26/2010,2/25/2010,500-549,"1,369",526,59.31,68.33,63.9
2/26/2010,2/25/2010,550/up,456,582,62.58,68.33,65.34
2/25/2010,2/24/2010,300-399,"1,702",366,42.01,58.47,54.58
2/25/2010,2/24/2010,400-449,786,426,43.87,62.38,55.78
2/25/2010,2/24/2010,450-499,"1,258",474,53.24,64.11,60.59
2/25/2010,2/24/2010,500-549,"1,488",525,57,68,63.82
2/25/2010,2/24/2010,550/up,843,588,59.46,68.46,64.83
2/24/2010,2/23/2010,300-399,"1,471",364,47,59.84,54.68
2/24/2010,2/23/2010,400-449,"1,276",424,40.92,61.82,55.08
2/24/2010,2/23/2010,450-499,"1,370",472,42,62.33,58.95
2/24/2010,2/23/2010,500-549,"1,635",525,42,67.07,62.34
2/24/2010,2/23/2010,550/up,653,587,60.95,67.5,63.66
2/23/2010,2/22/2010,300-399,"1,324",368,42.45,58,54.58
2/23/2010,2/22/2010,400-449,"1,044",427,42.45,60.4,54.29
2/23/2010,2/22/2010,450-499,"1,329",474,40,63.31,59.1
2/23/2010,2/22/2010,500-549,"1,809",524,53.36,66,62.25
2/23/2010,2/22/2010,550/up,495,580,60.52,66,62.59
2/22/2010,2/19/2010,300-399,"1,470",362,36.5,57,51.67
2/22/2010,2/19/2010,400-449,843,423,39.54,58.63,51.47
2/22/2010,2/19/2010,450-499,"1,127",469,44,62,57.25
2/22/2010,2/19/2010,500-549,989,522,49.15,66,61.12
2/22/2010,2/19/2010,550/up,540,584,59.25,67,61.81
2/19/2010,2/18/2010,300-399,"1,280",369,42.11,57.25,52.23
2/19/2010,2/18/2010,400-449,"1,081",425,37.22,62.85,51.94
2/19/2010,2/18/2010,450-499,"1,242",472,43.92,64.34,57.08
2/19/2010,2/18/2010,500-549,"1,700",527,45.12,66.34,59.5
2/19/2010,2/18/2010,550/up,788,586,46.47,66,61.64
2/18/2010,2/17/2010,300-399,"1,111",369,39.43,55.44,50.67
2/18/2010,2/17/2010,400-449,869,425,40,57.52,52.13
2/18/2010,2/17/2010,450-499,"1,170",474,43.92,63.21,57.9
2/18/2010,2/17/2010,500-549,"1,661",526,40.61,64.15,59.53
2/18/2010,2/17/2010,550/up,594,592,46.47,65.15,59.81
2/17/2010,2/16/2010,300-399,"1,474",367,36.71,55.59,50.35
2/17/2010,2/16/2010,400-449,957,429,40.8,60,52.49
2/17/2010,2/16/2010,450-499,"1,309",474,46,62,55.52
2/17/2010,2/16/2010,500-549,"1,311",525,53.55,63,58.51
2/17/2010,2/16/2010,550/up,724,593,54.87,63.5,59.07
2/16/2010,2/15/2010,300-399,952,365,36.53,54.86,47.98
2/16/2010,2/15/2010,400-449,777,422,36.53,58,48.67
2/16/2010,2/15/2010,450-499,"1,147",474,40,60,54.88
2/16/2010,2/15/2010,500-549,871,524,52.57,61,57.52
2/16/2010,2/15/2010,550/up,601,591,53,62,58.22
2/15/2010,2/12/2010,300-399,"1,187",372,37.15,52,47.16
2/15/2010,2/12/2010,400-449,551,424,37.15,55,45.09
2/15/2010,2/12/2010,450-499,954,477,42.69,57,53.49
2/15/2010,2/12/2010,500-549,"1,201",524,44.21,58.13,55.94
2/15/2010,2/12/2010,550/up,473,588,54.25,59,56.61
2/12/2010,2/11/2010,300-399,"1,206",370,39.11,51.5,47.94
2/12/2010,2/11/2010,400-449,"1,134",426,39,55.83,47.55
2/12/2010,2/11/2010,450-499,"1,608",474,41,57.24,52.28
2/12/2010,2/11/2010,500-549,"2,108",525,40,58.5,55.32
2/12/2010,2/11/2010,550/up,583,582,53.96,59.11,55.74
2/11/2010,2/10/2010,300-399,663,367,39.39,50.97,48.24
2/11/2010,2/10/2010,400-449,631,426,36,53.5,48.25
2/11/2010,2/10/2010,450-499,"1,125",475,41,57.25,52.47
2/11/2010,2/10/2010,500-549,"1,180",524,44.44,58,54.63
2/11/2010,2/10/2010,550/up,610,592,49.98,59.5,55.08
2/10/2010,2/9/2010,300-399,791,366,34.27,51.12,46.45
2/10/2010,2/9/2010,400-449,"1,004",426,35.51,53.5,47.63
2/10/2010,2/9/2010,450-499,"1,689",472,35.51,57.25,51.37
2/10/2010,2/9/2010,500-549,"1,924",526,35.51,56.5,53.78
2/10/2010,2/9/2010,550/up,969,588,49.69,57.3,54.53
2/9/2010,2/8/2010,300-399,807,376,38,52.2,45.59
2/9/2010,2/8/2010,400-449,642,427,38.15,51.21,45.37
2/9/2010,2/8/2010,450-499,664,474,37,54.61,50.31
2/9/2010,2/8/2010,500-549,460,524,37,53.87,51.55
2/9/2010,2/8/2010,550/up,220,591,49.74,54.7,52.63
2/8/2010,2/5/2010,300-399,378,359,34.01,48.78,43.99
2/8/2010,2/5/2010,400-449,512,422,35.57,47.35,43.26
2/8/2010,2/5/2010,450-499,448,474,41.07,54.13,49.63
2/8/2010,2/5/2010,500-549,613,526,41.27,56,52.66
