Report Date,Reported For Date,State Description,Head Count
4/8/2013,4/5/2013,Canada,896
4/8/2013,4/5/2013,Georgia,21
4/8/2013,4/5/2013,Illinois,805
4/8/2013,4/5/2013,Indiana,215
4/8/2013,4/5/2013,Iowa,"2,331"
4/8/2013,4/5/2013,Michigan,354
4/8/2013,4/5/2013,Minnesota,902
4/8/2013,4/5/2013,Missouri,"1,164"
4/8/2013,4/5/2013,Nebraska,540
4/8/2013,4/5/2013,North Carolina,682
4/8/2013,4/5/2013,Ohio,313
4/8/2013,4/5/2013,Oklahoma,485
4/8/2013,4/5/2013,Pennsylvania,110
4/8/2013,4/5/2013,South Carolina,109
4/8/2013,4/5/2013,South Dakota,167
4/8/2013,4/5/2013,Virginia,124
4/5/2013,4/4/2013,Canada,990
4/5/2013,4/4/2013,Illinois,783
4/5/2013,4/4/2013,Indiana,229
4/5/2013,4/4/2013,Iowa,"1,856"
4/5/2013,4/4/2013,Michigan,193
4/5/2013,4/4/2013,Minnesota,894
4/5/2013,4/4/2013,Missouri,691
4/5/2013,4/4/2013,Nebraska,667
4/5/2013,4/4/2013,North Carolina,911
4/5/2013,4/4/2013,Ohio,175
4/5/2013,4/4/2013,Oklahoma,916
4/5/2013,4/4/2013,Pennsylvania,184
4/5/2013,4/4/2013,South Carolina,84
4/5/2013,4/4/2013,South Dakota,461
4/5/2013,4/4/2013,Virginia,101
4/4/2013,4/3/2013,Arkansas,417
4/4/2013,4/3/2013,Canada,"1,111"
4/4/2013,4/3/2013,Georgia,93
4/4/2013,4/3/2013,Illinois,996
4/4/2013,4/3/2013,Indiana,407
4/4/2013,4/3/2013,Iowa,"2,274"
4/4/2013,4/3/2013,Kansas,46
4/4/2013,4/3/2013,Kentucky,92
4/4/2013,4/3/2013,Michigan,264
4/4/2013,4/3/2013,Minnesota,919
4/4/2013,4/3/2013,Missouri,"1,098"
4/4/2013,4/3/2013,Nebraska,249
4/4/2013,4/3/2013,North Carolina,545
4/4/2013,4/3/2013,Ohio,384
4/4/2013,4/3/2013,Oklahoma,"1,080"
4/4/2013,4/3/2013,Pennsylvania,216
4/4/2013,4/3/2013,South Carolina,100
4/4/2013,4/3/2013,South Dakota,135
4/4/2013,4/3/2013,Virginia,203
4/3/2013,4/2/2013,Arkansas,26
4/3/2013,4/2/2013,Canada,"1,414"
4/3/2013,4/2/2013,Georgia,159
4/3/2013,4/2/2013,Illinois,881
4/3/2013,4/2/2013,Indiana,213
4/3/2013,4/2/2013,Iowa,"2,492"
4/3/2013,4/2/2013,Kansas,257
4/3/2013,4/2/2013,Michigan,266
4/3/2013,4/2/2013,Minnesota,599
4/3/2013,4/2/2013,Missouri,801
4/3/2013,4/2/2013,Nebraska,289
4/3/2013,4/2/2013,North Carolina,720
4/3/2013,4/2/2013,Ohio,211
4/3/2013,4/2/2013,Oklahoma,"1,124"
4/3/2013,4/2/2013,Pennsylvania,172
4/3/2013,4/2/2013,South Carolina,68
4/3/2013,4/2/2013,South Dakota,125
4/3/2013,4/2/2013,Tennessee,10
4/3/2013,4/2/2013,Wisconsin,9
4/2/2013,4/1/2013,Arkansas,675
4/2/2013,4/1/2013,Canada,"1,283"
4/2/2013,4/1/2013,Illinois,984
4/2/2013,4/1/2013,Indiana,531
4/2/2013,4/1/2013,Iowa,"1,712"
4/2/2013,4/1/2013,Michigan,284
4/2/2013,4/1/2013,Minnesota,742
4/2/2013,4/1/2013,Mississippi,32
4/2/2013,4/1/2013,Missouri,795
4/2/2013,4/1/2013,Nebraska,235
4/2/2013,4/1/2013,North Carolina,639
4/2/2013,4/1/2013,Ohio,349
4/2/2013,4/1/2013,Oklahoma,287
4/2/2013,4/1/2013,South Dakota,187
4/2/2013,4/1/2013,Wisconsin,176
4/1/2013,3/29/2013,Canada,834
4/1/2013,3/29/2013,Illinois,755
4/1/2013,3/29/2013,Indiana,285
4/1/2013,3/29/2013,Iowa,"1,959"
4/1/2013,3/29/2013,Michigan,180
4/1/2013,3/29/2013,Minnesota,750
4/1/2013,3/29/2013,Missouri,635
4/1/2013,3/29/2013,Nebraska,82
4/1/2013,3/29/2013,North Carolina,677
4/1/2013,3/29/2013,Ohio,180
4/1/2013,3/29/2013,Oklahoma,682
4/1/2013,3/29/2013,Pennsylvania,195
4/1/2013,3/29/2013,South Carolina,154
4/1/2013,3/29/2013,South Dakota,113
4/1/2013,3/29/2013,Virginia,60
4/1/2013,3/29/2013,Wisconsin,83
3/29/2013,3/28/2013,Arkansas,400
3/29/2013,3/28/2013,Canada,"1,098"
3/29/2013,3/28/2013,Illinois,943
3/29/2013,3/28/2013,Indiana,299
3/29/2013,3/28/2013,Iowa,"1,795"
3/29/2013,3/28/2013,Michigan,386
3/29/2013,3/28/2013,Minnesota,800
3/29/2013,3/28/2013,Missouri,822
3/29/2013,3/28/2013,Nebraska,724
3/29/2013,3/28/2013,North Carolina,615
3/29/2013,3/28/2013,Ohio,354
3/29/2013,3/28/2013,Oklahoma,539
3/29/2013,3/28/2013,Pennsylvania,85
3/29/2013,3/28/2013,South Carolina,20
3/29/2013,3/28/2013,South Dakota,119
3/29/2013,3/28/2013,Virginia,353
3/28/2013,3/27/2013,Arkansas,24
3/28/2013,3/27/2013,Canada,"1,057"
3/28/2013,3/27/2013,Illinois,735
3/28/2013,3/27/2013,Indiana,384
3/28/2013,3/27/2013,Iowa,"2,724"
3/28/2013,3/27/2013,Michigan,94
3/28/2013,3/27/2013,Minnesota,640
3/28/2013,3/27/2013,Missouri,696
3/28/2013,3/27/2013,Nebraska,507
3/28/2013,3/27/2013,North Carolina,572
3/28/2013,3/27/2013,Ohio,274
3/28/2013,3/27/2013,Oklahoma,662
3/28/2013,3/27/2013,Pennsylvania,303
3/28/2013,3/27/2013,South Carolina,193
3/28/2013,3/27/2013,South Dakota,236
3/28/2013,3/27/2013,Virginia,246
3/28/2013,3/27/2013,Wisconsin,84
3/27/2013,3/26/2013,Arkansas,23
3/27/2013,3/26/2013,Canada,"1,013"
3/27/2013,3/26/2013,Georgia,8
3/27/2013,3/26/2013,Illinois,403
3/27/2013,3/26/2013,Indiana,420
3/27/2013,3/26/2013,Iowa,"2,154"
3/27/2013,3/26/2013,Kansas,94
3/27/2013,3/26/2013,Michigan,224
3/27/2013,3/26/2013,Minnesota,674
3/27/2013,3/26/2013,Missouri,851
3/27/2013,3/26/2013,Nebraska,200
3/27/2013,3/26/2013,North Carolina,931
3/27/2013,3/26/2013,Ohio,136
3/27/2013,3/26/2013,Oklahoma,765
3/27/2013,3/26/2013,Pennsylvania,179
3/27/2013,3/26/2013,South Carolina,166
3/27/2013,3/26/2013,South Dakota,222
3/27/2013,3/26/2013,Utah,96
3/27/2013,3/26/2013,Wisconsin,123
3/26/2013,3/25/2013,Arkansas,525
3/26/2013,3/25/2013,California,11
3/26/2013,3/25/2013,Canada,"1,231"
3/26/2013,3/25/2013,Georgia,181
3/26/2013,3/25/2013,Illinois,"1,642"
3/26/2013,3/25/2013,Indiana,230
3/26/2013,3/25/2013,Iowa,"1,945"
3/26/2013,3/25/2013,Michigan,93
3/26/2013,3/25/2013,Minnesota,"1,084"
3/26/2013,3/25/2013,Missouri,626
3/26/2013,3/25/2013,Nebraska,920
3/26/2013,3/25/2013,North Carolina,817
3/26/2013,3/25/2013,Ohio,276
3/26/2013,3/25/2013,Oklahoma,452
3/26/2013,3/25/2013,Pennsylvania,106
3/26/2013,3/25/2013,South Dakota,290
3/25/2013,3/22/2013,California,102
3/25/2013,3/22/2013,Canada,"1,036"
3/25/2013,3/22/2013,Illinois,867
3/25/2013,3/22/2013,Indiana,319
3/25/2013,3/22/2013,Iowa,"2,412"
3/25/2013,3/22/2013,Michigan,340
3/25/2013,3/22/2013,Minnesota,866
3/25/2013,3/22/2013,Missouri,794
3/25/2013,3/22/2013,Nebraska,633
3/25/2013,3/22/2013,North Carolina,939
3/25/2013,3/22/2013,Ohio,91
3/25/2013,3/22/2013,Oklahoma,532
3/25/2013,3/22/2013,Pennsylvania,175
3/25/2013,3/22/2013,South Carolina,12
3/25/2013,3/22/2013,South Dakota,264
3/22/2013,3/21/2013,California,119
3/22/2013,3/21/2013,Canada,964
3/22/2013,3/21/2013,Georgia,93
3/22/2013,3/21/2013,Illinois,614
3/22/2013,3/21/2013,Indiana,484
3/22/2013,3/21/2013,Iowa,"2,442"
3/22/2013,3/21/2013,Michigan,93
3/22/2013,3/21/2013,Minnesota,903
3/22/2013,3/21/2013,Missouri,556
3/22/2013,3/21/2013,Nebraska,708
3/22/2013,3/21/2013,North Carolina,824
3/22/2013,3/21/2013,Ohio,279
3/22/2013,3/21/2013,Oklahoma,994
3/22/2013,3/21/2013,South Carolina,170
3/22/2013,3/21/2013,South Dakota,236
3/21/2013,3/20/2013,California,195
3/21/2013,3/20/2013,Canada,937
3/21/2013,3/20/2013,Georgia,35
3/21/2013,3/20/2013,Illinois,794
3/21/2013,3/20/2013,Indiana,197
3/21/2013,3/20/2013,Iowa,"2,525"
3/21/2013,3/20/2013,Kansas,21
3/21/2013,3/20/2013,Michigan,185
3/21/2013,3/20/2013,Minnesota,953
3/21/2013,3/20/2013,Mississippi,76
3/21/2013,3/20/2013,Missouri,698
3/21/2013,3/20/2013,Nebraska,231
3/21/2013,3/20/2013,North Carolina,788
3/21/2013,3/20/2013,Ohio,246
3/21/2013,3/20/2013,Oklahoma,830
3/21/2013,3/20/2013,Pennsylvania,182
3/21/2013,3/20/2013,South Carolina,83
3/21/2013,3/20/2013,South Dakota,284
3/21/2013,3/20/2013,Wisconsin,91
3/20/2013,3/19/2013,Arkansas,548
3/20/2013,3/19/2013,Canada,752
3/20/2013,3/19/2013,Illinois,663
3/20/2013,3/19/2013,Indiana,437
3/20/2013,3/19/2013,Iowa,"2,156"
3/20/2013,3/19/2013,Kansas,306
3/20/2013,3/19/2013,Michigan,204
3/20/2013,3/19/2013,Minnesota,743
3/20/2013,3/19/2013,Missouri,762
3/20/2013,3/19/2013,Nebraska,460
3/20/2013,3/19/2013,North Carolina,670
3/20/2013,3/19/2013,Ohio,497
3/20/2013,3/19/2013,Oklahoma,681
3/20/2013,3/19/2013,Pennsylvania,80
3/20/2013,3/19/2013,South Carolina,179
3/20/2013,3/19/2013,South Dakota,248
3/20/2013,3/19/2013,Wisconsin,16
3/19/2013,3/18/2013,Arkansas,525
3/19/2013,3/18/2013,Canada,"1,308"
3/19/2013,3/18/2013,Georgia,137
3/19/2013,3/18/2013,Illinois,"1,270"
3/19/2013,3/18/2013,Indiana,275
3/19/2013,3/18/2013,Iowa,"2,295"
3/19/2013,3/18/2013,Kansas,84
3/19/2013,3/18/2013,Kentucky,75
3/19/2013,3/18/2013,Michigan,86
3/19/2013,3/18/2013,Minnesota,"1,345"
3/19/2013,3/18/2013,Mississippi,28
3/19/2013,3/18/2013,Missouri,554
3/19/2013,3/18/2013,Nebraska,685
3/19/2013,3/18/2013,North Carolina,366
3/19/2013,3/18/2013,Oklahoma,854
3/19/2013,3/18/2013,Pennsylvania,90
3/19/2013,3/18/2013,South Dakota,80
3/19/2013,3/18/2013,Wisconsin,333
3/18/2013,3/15/2013,Canada,"1,156"
3/18/2013,3/15/2013,Illinois,"1,068"
3/18/2013,3/15/2013,Indiana,206
3/18/2013,3/15/2013,Iowa,"2,498"
3/18/2013,3/15/2013,Minnesota,970
3/18/2013,3/15/2013,Missouri,853
3/18/2013,3/15/2013,Nebraska,423
3/18/2013,3/15/2013,North Carolina,648
3/18/2013,3/15/2013,Ohio,334
3/18/2013,3/15/2013,Oklahoma,"1,169"
3/18/2013,3/15/2013,Pennsylvania,108
3/18/2013,3/15/2013,South Carolina,86
3/18/2013,3/15/2013,South Dakota,265
3/18/2013,3/15/2013,Tennessee,5
3/18/2013,3/15/2013,Virginia,136
3/15/2013,3/14/2013,Arkansas,17
3/15/2013,3/14/2013,Canada,"1,339"
3/15/2013,3/14/2013,Illinois,"1,013"
3/15/2013,3/14/2013,Indiana,239
3/15/2013,3/14/2013,Iowa,"2,822"
3/15/2013,3/14/2013,Michigan,269
3/15/2013,3/14/2013,Minnesota,888
3/15/2013,3/14/2013,Mississippi,60
3/15/2013,3/14/2013,Missouri,"1,077"
3/15/2013,3/14/2013,Nebraska,187
3/15/2013,3/14/2013,North Carolina,864
3/15/2013,3/14/2013,Ohio,323
3/15/2013,3/14/2013,Oklahoma,869
3/15/2013,3/14/2013,Pennsylvania,203
3/15/2013,3/14/2013,South Carolina,105
3/15/2013,3/14/2013,South Dakota,281
3/15/2013,3/14/2013,Virginia,71
3/14/2013,3/13/2013,Canada,"1,362"
3/14/2013,3/13/2013,Illinois,872
3/14/2013,3/13/2013,Indiana,368
3/14/2013,3/13/2013,Iowa,"2,485"
3/14/2013,3/13/2013,Kansas,102
3/14/2013,3/13/2013,Michigan,271
3/14/2013,3/13/2013,Minnesota,642
3/14/2013,3/13/2013,Mississippi,62
3/14/2013,3/13/2013,Missouri,699
3/14/2013,3/13/2013,Nebraska,539
3/14/2013,3/13/2013,North Carolina,913
3/14/2013,3/13/2013,Ohio,47
3/14/2013,3/13/2013,Oklahoma,735
3/14/2013,3/13/2013,Pennsylvania,189
3/14/2013,3/13/2013,South Dakota,302
3/14/2013,3/13/2013,Virginia,98
3/14/2013,3/13/2013,Wisconsin,14
3/13/2013,3/12/2013,Arkansas,"1,095"
3/13/2013,3/12/2013,Canada,985
3/13/2013,3/12/2013,Georgia,93
3/13/2013,3/12/2013,Illinois,"1,604"
3/13/2013,3/12/2013,Indiana,378
3/13/2013,3/12/2013,Iowa,"2,899"
3/13/2013,3/12/2013,Kansas,187
3/13/2013,3/12/2013,Michigan,190
3/13/2013,3/12/2013,Minnesota,"1,209"
3/13/2013,3/12/2013,Missouri,"1,078"
3/13/2013,3/12/2013,Nebraska,555
3/13/2013,3/12/2013,North Carolina,616
3/13/2013,3/12/2013,Ohio,807
3/13/2013,3/12/2013,Oklahoma,"1,193"
3/13/2013,3/12/2013,Pennsylvania,269
3/13/2013,3/12/2013,South Carolina,82
3/13/2013,3/12/2013,South Dakota,230
3/13/2013,3/12/2013,Virginia,97
3/13/2013,3/12/2013,Wisconsin,206
3/12/2013,3/11/2013,Canada,"1,230"
3/12/2013,3/11/2013,Georgia,93
3/12/2013,3/11/2013,Illinois,859
3/12/2013,3/11/2013,Indiana,353
3/12/2013,3/11/2013,Iowa,"1,602"
3/12/2013,3/11/2013,Michigan,277
3/12/2013,3/11/2013,Minnesota,666
3/12/2013,3/11/2013,Missouri,815
3/12/2013,3/11/2013,Nebraska,365
3/12/2013,3/11/2013,North Carolina,514
3/12/2013,3/11/2013,Ohio,60
3/12/2013,3/11/2013,Oklahoma,471
3/12/2013,3/11/2013,South Dakota,201
3/11/2013,3/8/2013,Canada,676
3/11/2013,3/8/2013,Illinois,519
3/11/2013,3/8/2013,Indiana,189
3/11/2013,3/8/2013,Iowa,"2,057"
3/11/2013,3/8/2013,Michigan,93
3/11/2013,3/8/2013,Minnesota,914
3/11/2013,3/8/2013,Missouri,832
3/11/2013,3/8/2013,Nebraska,464
3/11/2013,3/8/2013,North Carolina,273
3/11/2013,3/8/2013,Ohio,177
3/11/2013,3/8/2013,Oklahoma,"1,092"
3/11/2013,3/8/2013,Pennsylvania,103
3/11/2013,3/8/2013,South Carolina,144
3/11/2013,3/8/2013,South Dakota,172
3/11/2013,3/8/2013,Virginia,15
3/8/2013,3/7/2013,Canada,801
3/8/2013,3/7/2013,Georgia,2
3/8/2013,3/7/2013,Illinois,710
3/8/2013,3/7/2013,Indiana,198
3/8/2013,3/7/2013,Iowa,"2,316"
3/8/2013,3/7/2013,Michigan,265
3/8/2013,3/7/2013,Minnesota,813
3/8/2013,3/7/2013,Missouri,449
3/8/2013,3/7/2013,Nebraska,405
3/8/2013,3/7/2013,North Carolina,356
3/8/2013,3/7/2013,Ohio,4
3/8/2013,3/7/2013,Oklahoma,656
3/8/2013,3/7/2013,Pennsylvania,191
3/8/2013,3/7/2013,South Carolina,254
3/8/2013,3/7/2013,South Dakota,269
3/8/2013,3/7/2013,Virginia,96
3/7/2013,3/6/2013,Canada,995
3/7/2013,3/6/2013,Georgia,88
3/7/2013,3/6/2013,Illinois,740
3/7/2013,3/6/2013,Indiana,559
3/7/2013,3/6/2013,Iowa,"2,042"
3/7/2013,3/6/2013,Michigan,87
3/7/2013,3/6/2013,Minnesota,426
3/7/2013,3/6/2013,Missouri,879
3/7/2013,3/6/2013,Nebraska,667
3/7/2013,3/6/2013,North Carolina,577
3/7/2013,3/6/2013,Ohio,269
3/7/2013,3/6/2013,Oklahoma,"1,019"
3/7/2013,3/6/2013,Pennsylvania,86
3/7/2013,3/6/2013,South Carolina,185
3/7/2013,3/6/2013,South Dakota,267
3/7/2013,3/6/2013,Virginia,99
3/6/2013,3/5/2013,Arkansas,386
3/6/2013,3/5/2013,Canada,"1,113"
3/6/2013,3/5/2013,Illinois,616
3/6/2013,3/5/2013,Indiana,271
3/6/2013,3/5/2013,Iowa,"1,968"
3/6/2013,3/5/2013,Kansas,304
3/6/2013,3/5/2013,Michigan,271
3/6/2013,3/5/2013,Minnesota,661
3/6/2013,3/5/2013,Mississippi,64
3/6/2013,3/5/2013,Missouri,867
3/6/2013,3/5/2013,Nebraska,363
3/6/2013,3/5/2013,North Carolina,645
3/6/2013,3/5/2013,Ohio,308
3/6/2013,3/5/2013,Oklahoma,850
3/6/2013,3/5/2013,Pennsylvania,267
3/6/2013,3/5/2013,South Carolina,81
3/6/2013,3/5/2013,South Dakota,225
3/6/2013,3/5/2013,Wisconsin,106
3/5/2013,3/4/2013,Arkansas,675
3/5/2013,3/4/2013,Canada,"1,623"
3/5/2013,3/4/2013,Illinois,"1,348"
3/5/2013,3/4/2013,Indiana,340
3/5/2013,3/4/2013,Iowa,"2,064"
3/5/2013,3/4/2013,Michigan,182
3/5/2013,3/4/2013,Minnesota,696
3/5/2013,3/4/2013,Missouri,962
3/5/2013,3/4/2013,Nebraska,468
3/5/2013,3/4/2013,North Carolina,781
3/5/2013,3/4/2013,Ohio,509
3/5/2013,3/4/2013,Oklahoma,845
3/5/2013,3/4/2013,Pennsylvania,195
3/5/2013,3/4/2013,South Dakota,110
3/5/2013,3/4/2013,Virginia,100
3/5/2013,3/4/2013,Wisconsin,264
3/4/2013,3/1/2013,Arkansas,233
3/4/2013,3/1/2013,Canada,"1,242"
3/4/2013,3/1/2013,Georgia,92
3/4/2013,3/1/2013,Illinois,766
3/4/2013,3/1/2013,Indiana,224
3/4/2013,3/1/2013,Iowa,"2,552"
3/4/2013,3/1/2013,Kentucky,88
3/4/2013,3/1/2013,Michigan,210
3/4/2013,3/1/2013,Minnesota,967
3/4/2013,3/1/2013,Mississippi,85
3/4/2013,3/1/2013,Missouri,794
3/4/2013,3/1/2013,Nebraska,371
3/4/2013,3/1/2013,North Carolina,465
3/4/2013,3/1/2013,Ohio,131
3/4/2013,3/1/2013,Oklahoma,"1,300"
3/4/2013,3/1/2013,Pennsylvania,99
3/4/2013,3/1/2013,South Carolina,89
3/4/2013,3/1/2013,South Dakota,337
3/1/2013,2/28/2013,Canada,824
3/1/2013,2/28/2013,Illinois,879
3/1/2013,2/28/2013,Indiana,429
3/1/2013,2/28/2013,Iowa,"1,253"
3/1/2013,2/28/2013,Michigan,309
3/1/2013,2/28/2013,Minnesota,"1,153"
3/1/2013,2/28/2013,Missouri,827
3/1/2013,2/28/2013,Nebraska,372
3/1/2013,2/28/2013,North Carolina,623
3/1/2013,2/28/2013,Ohio,191
3/1/2013,2/28/2013,Oklahoma,940
3/1/2013,2/28/2013,Pennsylvania,85
3/1/2013,2/28/2013,South Carolina,85
3/1/2013,2/28/2013,South Dakota,241
3/1/2013,2/28/2013,Virginia,95
2/28/2013,2/27/2013,Canada,"1,059"
2/28/2013,2/27/2013,Illinois,834
2/28/2013,2/27/2013,Indiana,500
2/28/2013,2/27/2013,Iowa,"2,301"
2/28/2013,2/27/2013,Michigan,94
2/28/2013,2/27/2013,Minnesota,706
2/28/2013,2/27/2013,Mississippi,34
2/28/2013,2/27/2013,Missouri,347
2/28/2013,2/27/2013,Nebraska,542
2/28/2013,2/27/2013,North Carolina,754
2/28/2013,2/27/2013,Ohio,361
2/28/2013,2/27/2013,Oklahoma,727
2/28/2013,2/27/2013,Pennsylvania,107
2/28/2013,2/27/2013,South Carolina,83
2/28/2013,2/27/2013,South Dakota,268
2/28/2013,2/27/2013,Virginia,106
2/28/2013,2/27/2013,Wisconsin,25
2/27/2013,2/26/2013,Arkansas,86
2/27/2013,2/26/2013,Canada,"1,187"
2/27/2013,2/26/2013,Illinois,734
2/27/2013,2/26/2013,Indiana,104
2/27/2013,2/26/2013,Iowa,"2,072"
2/27/2013,2/26/2013,Michigan,120
2/27/2013,2/26/2013,Minnesota,914
2/27/2013,2/26/2013,Missouri,657
2/27/2013,2/26/2013,North Carolina,551
2/27/2013,2/26/2013,Ohio,216
2/27/2013,2/26/2013,Oklahoma,283
2/27/2013,2/26/2013,Pennsylvania,171
2/27/2013,2/26/2013,South Carolina,85
2/27/2013,2/26/2013,Virginia,97
2/27/2013,2/26/2013,Wisconsin,7
2/26/2013,2/25/2013,Arkansas,225
2/26/2013,2/25/2013,California,110
2/26/2013,2/25/2013,Canada,"1,673"
2/26/2013,2/25/2013,Georgia,185
2/26/2013,2/25/2013,Illinois,"1,321"
2/26/2013,2/25/2013,Indiana,348
2/26/2013,2/25/2013,Iowa,"1,983"
2/26/2013,2/25/2013,Kansas,96
2/26/2013,2/25/2013,Michigan,150
2/26/2013,2/25/2013,Minnesota,610
2/26/2013,2/25/2013,Missouri,774
2/26/2013,2/25/2013,Nebraska,253
2/26/2013,2/25/2013,North Carolina,480
2/26/2013,2/25/2013,Ohio,130
2/26/2013,2/25/2013,Oklahoma,"1,015"
2/26/2013,2/25/2013,Pennsylvania,102
2/26/2013,2/25/2013,South Carolina,25
2/26/2013,2/25/2013,South Dakota,170
2/26/2013,2/25/2013,Wisconsin,176
2/25/2013,2/22/2013,Canada,972
2/25/2013,2/22/2013,Illinois,621
2/25/2013,2/22/2013,Indiana,269
2/25/2013,2/22/2013,Iowa,"2,873"
2/25/2013,2/22/2013,Michigan,191
2/25/2013,2/22/2013,Minnesota,795
2/25/2013,2/22/2013,Missouri,309
2/25/2013,2/22/2013,Nebraska,325
2/25/2013,2/22/2013,North Carolina,657
2/25/2013,2/22/2013,Ohio,166
2/25/2013,2/22/2013,Oklahoma,465
2/25/2013,2/22/2013,Pennsylvania,108
2/25/2013,2/22/2013,South Carolina,178
2/25/2013,2/22/2013,Virginia,161
2/22/2013,2/21/2013,Canada,"1,210"
2/22/2013,2/21/2013,Georgia,35
2/22/2013,2/21/2013,Illinois,609
2/22/2013,2/21/2013,Indiana,336
2/22/2013,2/21/2013,Iowa,"1,750"
2/22/2013,2/21/2013,Kansas,86
2/22/2013,2/21/2013,Michigan,184
2/22/2013,2/21/2013,Minnesota,368
2/22/2013,2/21/2013,Mississippi,96
2/22/2013,2/21/2013,Missouri,615
2/22/2013,2/21/2013,Nebraska,527
2/22/2013,2/21/2013,North Carolina,454
2/22/2013,2/21/2013,Ohio,191
2/22/2013,2/21/2013,Oklahoma,751
2/22/2013,2/21/2013,Pennsylvania,196
2/22/2013,2/21/2013,South Carolina,83
2/22/2013,2/21/2013,South Dakota,174
2/22/2013,2/21/2013,Virginia,19
2/21/2013,2/20/2013,Arkansas,26
2/21/2013,2/20/2013,Canada,915
2/21/2013,2/20/2013,Georgia,35
2/21/2013,2/20/2013,Illinois,787
2/21/2013,2/20/2013,Indiana,547
2/21/2013,2/20/2013,Iowa,"2,985"
2/21/2013,2/20/2013,Michigan,194
2/21/2013,2/20/2013,Minnesota,814
2/21/2013,2/20/2013,Mississippi,61
2/21/2013,2/20/2013,Missouri,"1,322"
2/21/2013,2/20/2013,Nebraska,270
2/21/2013,2/20/2013,North Carolina,622
2/21/2013,2/20/2013,Ohio,208
2/21/2013,2/20/2013,Oklahoma,"1,413"
2/21/2013,2/20/2013,Pennsylvania,88
2/21/2013,2/20/2013,South Carolina,81
2/21/2013,2/20/2013,South Dakota,217
2/21/2013,2/20/2013,Virginia,78
2/21/2013,2/20/2013,Wisconsin,41
2/20/2013,2/19/2013,Canada,807
2/20/2013,2/19/2013,Georgia,17
2/20/2013,2/19/2013,Illinois,596
2/20/2013,2/19/2013,Indiana,185
2/20/2013,2/19/2013,Iowa,"2,041"
2/20/2013,2/19/2013,Kansas,195
2/20/2013,2/19/2013,Michigan,121
2/20/2013,2/19/2013,Minnesota,"1,053"
2/20/2013,2/19/2013,Missouri,894
2/20/2013,2/19/2013,Nebraska,260
2/20/2013,2/19/2013,North Carolina,569
2/20/2013,2/19/2013,Ohio,310
2/20/2013,2/19/2013,Oklahoma,664
2/20/2013,2/19/2013,Pennsylvania,289
2/20/2013,2/19/2013,South Dakota,402
2/20/2013,2/19/2013,Virginia,101
2/20/2013,2/19/2013,Wisconsin,41
2/19/2013,2/18/2013,Arkansas,"1,200"
2/19/2013,2/18/2013,California,11
2/19/2013,2/18/2013,Canada,"2,308"
2/19/2013,2/18/2013,Georgia,179
2/19/2013,2/18/2013,Illinois,"1,988"
2/19/2013,2/18/2013,Indiana,654
2/19/2013,2/18/2013,Iowa,"4,181"
2/19/2013,2/18/2013,Kansas,98
2/19/2013,2/18/2013,Kentucky,75
2/19/2013,2/18/2013,Michigan,182
2/19/2013,2/18/2013,Minnesota,"1,256"
2/19/2013,2/18/2013,Missouri,"1,571"
2/19/2013,2/18/2013,Nebraska,953
2/19/2013,2/18/2013,North Carolina,"1,063"
2/19/2013,2/18/2013,Ohio,682
2/19/2013,2/18/2013,Oklahoma,"1,776"
2/19/2013,2/18/2013,Pennsylvania,96
2/19/2013,2/18/2013,South Carolina,91
2/19/2013,2/18/2013,South Dakota,377
2/19/2013,2/18/2013,Virginia,85
2/19/2013,2/18/2013,Wisconsin,176
2/15/2013,2/14/2013,Arkansas,5
2/15/2013,2/14/2013,California,26
2/15/2013,2/14/2013,Canada,"1,242"
2/15/2013,2/14/2013,Illinois,722
2/15/2013,2/14/2013,Indiana,210
2/15/2013,2/14/2013,Iowa,"2,620"
2/15/2013,2/14/2013,Kansas,96
2/15/2013,2/14/2013,Michigan,278
2/15/2013,2/14/2013,Minnesota,731
2/15/2013,2/14/2013,Missouri,909
2/15/2013,2/14/2013,Nebraska,503
2/15/2013,2/14/2013,North Carolina,918
2/15/2013,2/14/2013,Ohio,357
2/15/2013,2/14/2013,Oklahoma,926
2/15/2013,2/14/2013,Pennsylvania,107
2/15/2013,2/14/2013,South Carolina,170
2/15/2013,2/14/2013,South Dakota,23
2/15/2013,2/14/2013,Virginia,95
2/15/2013,2/14/2013,Wisconsin,12
2/14/2013,2/13/2013,Arkansas,87
2/14/2013,2/13/2013,Canada,"1,357"
2/14/2013,2/13/2013,Georgia,89
2/14/2013,2/13/2013,Illinois,585
2/14/2013,2/13/2013,Indiana,518
2/14/2013,2/13/2013,Iowa,"2,451"
2/14/2013,2/13/2013,Kansas,43
2/14/2013,2/13/2013,Michigan,96
2/14/2013,2/13/2013,Minnesota,694
2/14/2013,2/13/2013,Mississippi,50
2/14/2013,2/13/2013,Missouri,833
2/14/2013,2/13/2013,Nebraska,642
2/14/2013,2/13/2013,North Carolina,516
2/14/2013,2/13/2013,Ohio,100
2/14/2013,2/13/2013,Oklahoma,823
2/14/2013,2/13/2013,Pennsylvania,98
2/14/2013,2/13/2013,South Carolina,166
2/14/2013,2/13/2013,South Dakota,196
2/14/2013,2/13/2013,Virginia,101
2/13/2013,2/12/2013,Arkansas,375
2/13/2013,2/12/2013,Canada,"1,606"
2/13/2013,2/12/2013,Georgia,23
2/13/2013,2/12/2013,Illinois,766
2/13/2013,2/12/2013,Indiana,212
